EPISODE_ID,EVENT_ID,EVENT_TYPE,EPISODE_NARRATIVE,EVENT_NARRATIVE,YEAR,text,group_id,labels
150564,914842,Thunderstorm Wind,"Thunderstorms developed across portions of northwestern Arkansas during the early morning hours of the 14th, as an upper level disturbance approached the area from the northwest. Moderately strong instability, along with strong deep layer wind shear, supported the development of severe thunderstorms that produced damaging wind.",Strong thunderstorm wind blew down trees.,2020,"Episode context: Thunderstorms developed across portions of northwestern Arkansas during the early morning hours of the 14th, as an upper level disturbance approached the area from the northwest. Moderately strong instability, along with strong deep layer wind shear, supported the development of severe thunderstorms that produced damaging wind. Event report: Strong thunderstorm wind blew down trees.",episode_150564,4
181174,1163686,Tornado,"The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",A waterspout made brief landfall on the west end of Saint George Island as a tornado before moving out over the open Gulf of Mexico. Minor damage was reported to a home along Seahorse Lane consistent with an EF-0 rating. The timing and track of the tornado was refined using radar data and photos of the waterspout over Apalachicola Bay and the Gulf of Mexico from social media.,2023,"Episode context: The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes. Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding. ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream. Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs. This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area. This pattern persisted for many days, leading to an unusually large amount of severe weather. Event report: A waterspout made brief landfall on the west end of Saint George Island as a tornado before moving out over the open Gulf of Mexico. Minor damage was reported to a home along Seahorse Lane consistent with an EF-0 rating. The timing and track of the tornado was refined using radar data and photos of the waterspout over Apalachicola Bay and the Gulf of Mexico from social media.",episode_181174,5
168977,1023941,Thunderstorm Wind,"A convective complex moved east along and north of the Ohio River during the late afternoon and early evening hours. Widespread straight line wind damage occurred with numerous wind gusts estimated to be in the 70 to 80 mph range. Over 150,000 customers were without power across southwest Ohio after the storms moved through the region.",A large tree was downed on Butler Warren Road.,2022,"Episode context: A convective complex moved east along and north of the Ohio River during the late afternoon and early evening hours. Widespread straight line wind damage occurred with numerous wind gusts estimated to be in the 70 to 80 mph range. Over 150,000 customers were without power across southwest Ohio after the storms moved through the region. Event report: A large tree was downed on Butler Warren Road.",episode_168977,4
173753,1054135,Drought,The drought intensified across west central Texas during the month of August. The extreme/exceptional conditions expanded to cover 79 percent of the area.,The US Drought Monitor indicated severe/extreme/exceptional drought conditions across Fisher County during the month of August.,2022,Episode context: The drought intensified across west central Texas during the month of August. The extreme/exceptional conditions expanded to cover 79 percent of the area. Event report: The US Drought Monitor indicated severe/extreme/exceptional drought conditions across Fisher County during the month of August.,episode_173753,0
158419,957663,Drought,Persistent below normal precipitation along with above normal temperatures during June led to the expansion of severe drought across much of northern and central Iowa.  Stream-flows fell to well below normal in these areas with stress to crops developing.,Severe drought developed across Greene County by mid-June.  Below normal precipitation combined with above normal temperatures depleted ground water and diminished streamflow.  Stress to crops began to develop as well.,2021,Episode context: Persistent below normal precipitation along with above normal temperatures during June led to the expansion of severe drought across much of northern and central Iowa. Stream-flows fell to well below normal in these areas with stress to crops developing. Event report: Severe drought developed across Greene County by mid-June. Below normal precipitation combined with above normal temperatures depleted ground water and diminished streamflow. Stress to crops began to develop as well.,episode_158419,0
182643,1113664,Tornado,"An initial round of storms developed in the morning of June 26 near a warm front. Later in the day as the warm front lifted north and a cold front approached from the west, additional storms developed and moved over the region.","An EF-1 tornado began in northern Somerset County near Bernardsville along the NJ Transit Line just to the southwest of the intersection of Minebrook Rd and Old Quarry Rd. There it dropped numerous trees onto the NJ Transit Line and snapped the trunk|of around ten trees. As it moved to the northeast, the storm uprooted two maple trees along Mine Brook behind the Rose Bowl Baseball field that were on a slight embankment. The storm continued to move towards the northeast into Bernardsville|where it produced tree damage along Laurel Lane and snapped the trunk of a tree that appeared not to be fully healthy. The tornado then started to move more towards the north following Mine Brook through Bernardsville producing damage from Timber|Rock Trail to Anderson Hill Rd where it snapped the trunk of a pine tree that ended up falling on a vehicle. The peak width of the tornado was over this area where the damage path was approximately Four hundred seventy five yards between the damage from Timber Rock Trail to Anderson Hill Rd. Additional damage was found along the path of Anderson Hill Rd moving to the north towards the intersection of Seney Dr and Anderson Hill Rd where numerous trees were brought down with at least two ending up on power lines. At the intersection of Anderson Hill Rd and Rolling Hill Rd, another|large tree had its trunk snapped. However, the interior of the tree was determined not to be healthy, so the expected winds based on the DoD were reduced significantly. As the storm was starting to occlude and weaken, it took down several more trees along|Old Fort Road including uprooting multiple trees with wide, but shallow root systems. The tornado then dissipated as the storm moved further to the northeast. The EF-1 rating is primarily based on the number of trees with snapped trunks with the highest|concentration in a single location being along the NJ transit line. This is where the damage indicator of hardwood trees with degree of damage of trunks snapped produced an expected wind speed of one hundred five mph.",2023,"Episode context: An initial round of storms developed in the morning of June 26 near a warm front. Later in the day as the warm front lifted north and a cold front approached from the west, additional storms developed and moved over the region. Event report: An EF-1 tornado began in northern Somerset County near Bernardsville along the NJ Transit Line just to the southwest of the intersection of Minebrook Rd and Old Quarry Rd. There it dropped numerous trees onto the NJ Transit Line and snapped the trunk|of around ten trees. As it moved to the northeast, the storm uprooted two maple trees along Mine Brook behind the Rose Bowl Baseball field that were on a slight embankment. The storm continued to move towards the northeast into Bernardsville|where it produced tree damage along Laurel Lane and snapped the trunk of a tree that appeared not to be fully healthy. The tornado then started to move more towards the north following Mine Brook through Bernardsville producing damage from Timber|Rock Trail to Anderson Hill Rd where it snapped the trunk of a pine tree that ended up falling on a vehicle. The peak width of the tornado was over this area where the damage path was approximately Four hundred seventy five yards between the damage from Timber Rock Trail to Anderson Hill Rd. Additional damage was found along the path of Anderson Hill Rd moving to the north towards the intersection of Seney Dr and Anderson Hill Rd where numerous trees were brought down with at least two ending up on power lines. At the intersection of Anderson Hill Rd and Rolling Hill Rd, another|large tree had its trunk snapped. However, the interior of the tree was determined not to be healthy, so the expected winds based on the DoD were reduced significantly. As the storm was starting to occlude and weaken, it took down several more trees along|Old Fort Road including uprooting multiple trees with wide, but shallow root systems. The tornado then dissipated as the storm moved further to the northeast. The EF-1 rating is primarily based on the number of trees with snapped trunks with the highest|concentration in a single location being along the NJ transit line. This is where the damage indicator of hardwood trees with degree of damage of trunks snapped produced an expected wind speed of one hundred five mph.",episode_182643,5
162945,983898,Thunderstorm Wind,"A passing cold front triggered many storms across Central New York. An unstable environment provided support for a few storms to become severe. Damaging wind gusts were the main hazard, but one storm was able to produce large hail as well.",Strong thunderstorm winds knocked down trees and wires down in Bath.,2021,"Episode context: A passing cold front triggered many storms across Central New York. An unstable environment provided support for a few storms to become severe. Damaging wind gusts were the main hazard, but one storm was able to produce large hail as well. Event report: Strong thunderstorm winds knocked down trees and wires down in Bath.",episode_162945,4
138082,829729,Hail,"A slow-moving frontal boundary dropped south from the Great Lakes during the first two days of June.  On the 2nd, as the front sank across Ohio and Pennsylvania, storms were able to fire near and south of the Mason-Dixon Line around midday, with activity continuing through the afternoon.  Surface-based CAPE values near and over 2000 J/kg were observed.  While the day before was characterized more by damaging wind gusts, sufficient shear and CAPE in the -10C to -30C layer meant that large hail reports ruled the day.  Quarter to ping-pong ball sized hail was observed in a few cases.",Marble to kidney bean sized hail was reported to cover the entire ground on the greens at Canaan Valley Resort Golf Club.,2019,"Episode context: A slow-moving frontal boundary dropped south from the Great Lakes during the first two days of June. On the 2nd, as the front sank across Ohio and Pennsylvania, storms were able to fire near and south of the Mason-Dixon Line around midday, with activity continuing through the afternoon. Surface-based CAPE values near and over 2000 J/kg were observed. While the day before was characterized more by damaging wind gusts, sufficient shear and CAPE in the -10C to -30C layer meant that large hail reports ruled the day. Quarter to ping-pong ball sized hail was observed in a few cases. Event report: Marble to kidney bean sized hail was reported to cover the entire ground on the greens at Canaan Valley Resort Golf Club.",episode_138082,3
143624,861853,Flood,A band of heavy rain developed ahead of a low pressure system which was lifting from the Tennessee Valley to the Mid-Atlantic Region.,State Route 130 was closed at the Scioto/Jackson County line due to high water.,2019,Episode context: A band of heavy rain developed ahead of a low pressure system which was lifting from the Tennessee Valley to the Mid-Atlantic Region. Event report: State Route 130 was closed at the Scioto/Jackson County line due to high water.,episode_143624,2
159284,963355,Drought,Severe drought (D2) affects much of Boyd County and far northern Holt County. Changes from previous week include elimination of extreme drought (D3) and reduction of severe drought (D2).,"Severe drought (D2) remains over parts of northern Holt county, while Moderate drought (D1) affects central and northern Holt, and Abnormally dry (D0) over southern. Main change from previous week includes reduction of Severe drought (D2).",2021,"Episode context: Severe drought (D2) affects much of Boyd County and far northern Holt County. Changes from previous week include elimination of extreme drought (D3) and reduction of severe drought (D2). Event report: Severe drought (D2) remains over parts of northern Holt county, while Moderate drought (D1) affects central and northern Holt, and Abnormally dry (D0) over southern. Main change from previous week includes reduction of Severe drought (D2).",episode_159284,0
152505,918603,Wildfire,"Mainly dry fast moving thunderstorms moved north across portions of northwest California during August 16th and 17th. Several fires were ignited due to lightning. Those fires merged by late August resulting in one large fire complex which grew to over one million acres by October. The August Complex was the largest wildfire in California state history, and destroyed hundreds of structures in Trinity County during September.",At least 302 structures were destroyed in southern Trinity County during September due to episodic active fire behavior associated with the August Complex.,2020,"Episode context: Mainly dry fast moving thunderstorms moved north across portions of northwest California during August 16th and 17th. Several fires were ignited due to lightning. Those fires merged by late August resulting in one large fire complex which grew to over one million acres by October. The August Complex was the largest wildfire in California state history, and destroyed hundreds of structures in Trinity County during September. Event report: At least 302 structures were destroyed in southern Trinity County during September due to episodic active fire behavior associated with the August Complex.",episode_152505,6
144399,866913,Drought,"Drought stress on ranchlands in Starr, Jim Hogg and Zapata County was maintained into the first few days of November with no rainfall and mild to warm days with moderate to low relative humidity. Severe (D2) Drought areal coverage remained intact, but a pocket of Extreme (D3) conditions arrived on the 5th across portions of each county.",Severe (D2) Drought conditions prevailed across all but the eastern sliver of Jim Hogg County through November 4th.,2019,"Episode context: Drought stress on ranchlands in Starr, Jim Hogg and Zapata County was maintained into the first few days of November with no rainfall and mild to warm days with moderate to low relative humidity. Severe (D2) Drought areal coverage remained intact, but a pocket of Extreme (D3) conditions arrived on the 5th across portions of each county. Event report: Severe (D2) Drought conditions prevailed across all but the eastern sliver of Jim Hogg County through November 4th.",episode_144399,0
157393,951660,Drought,"Drought conditions improved 1 to 2 categories across western and north central Nebraska in March. March was very wet across western and north central Nebraska. North Platte tallied its second wettest March on record with 3.73 inches of precipitation. Valentine recorded 2.42 inches, which was their 8th wettest March on record. Broken Bow received 4.51 inches of precipitation which was their 2nd wettest March on record.  Imperial had 2.44 inches which was their 11th wettest March on record.","During the month of March, severe (D2) drought conditions over far southern Keith county, improved to moderate (D1) drought conditions on March 16th. The cooperative observer at Kingsley Dam reported 3.07 inches of precipitation for the month. This was 2.15 inches above the normal of 0.92 inches. The cooperative station at Ogallala reported 2.65 inches and was 1.53 inches above the normal of 1.12 inches.",2021,"Episode context: Drought conditions improved 1 to 2 categories across western and north central Nebraska in March. March was very wet across western and north central Nebraska. North Platte tallied its second wettest March on record with 3.73 inches of precipitation. Valentine recorded 2.42 inches, which was their 8th wettest March on record. Broken Bow received 4.51 inches of precipitation which was their 2nd wettest March on record. Imperial had 2.44 inches which was their 11th wettest March on record. Event report: During the month of March, severe (D2) drought conditions over far southern Keith county, improved to moderate (D1) drought conditions on March 16th. The cooperative observer at Kingsley Dam reported 3.07 inches of precipitation for the month. This was 2.15 inches above the normal of 0.92 inches. The cooperative station at Ogallala reported 2.65 inches and was 1.53 inches above the normal of 1.12 inches.",episode_157393,0
158099,955674,Drought,"Drought conditions worsened slightly across portions of northwest Colorado in response to areas of above normal temperatures and below normal precipitation during the month of May. Conditions improved slightly across portions of southwest Colorado. Elsewhere, the drought status remained unchanged through the end of May as a result of the aforementioned conditions.",The status of the drought remained unchanged through the month of May with extreme (D3) conditions across the far northwest portion of the zone and severe (D2) conditions most everywhere else except for moderate (D1) drought across the far eastern portion of the zone.,2021,"Episode context: Drought conditions worsened slightly across portions of northwest Colorado in response to areas of above normal temperatures and below normal precipitation during the month of May. Conditions improved slightly across portions of southwest Colorado. Elsewhere, the drought status remained unchanged through the end of May as a result of the aforementioned conditions. Event report: The status of the drought remained unchanged through the month of May with extreme (D3) conditions across the far northwest portion of the zone and severe (D2) conditions most everywhere else except for moderate (D1) drought across the far eastern portion of the zone.",episode_158099,0
169158,1024759,Wildfire,"On the evening of the 5th a strong cold front passed through the combined Oklahoma and Texas Panhandles bring northerly winds in the 30-35 mph range. These winds combined with drought stressed vegetation  fueled a wildfire that burned well into the evening of the 6th claiming 4,408 acres.","This wildfire was dubbed the Sand Creek Fire and was located 6 miles east of Lefors, TX. This fire was north of Ranch Road 1321 and east of Ranch Road 1474. The fire burned an estimated 4,408 acres.",2022,"Episode context: On the evening of the 5th a strong cold front passed through the combined Oklahoma and Texas Panhandles bring northerly winds in the 30-35 mph range. These winds combined with drought stressed vegetation fueled a wildfire that burned well into the evening of the 6th claiming 4,408 acres. Event report: This wildfire was dubbed the Sand Creek Fire and was located 6 miles east of Lefors, TX. This fire was north of Ranch Road 1321 and east of Ranch Road 1474. The fire burned an estimated 4,408 acres.",episode_169158,6
124699,757876,Drought,"Temperatures were above normal and precipitation was below normal across much of western Colorado during the month of May. As a result, drought conditions in southwest Colorado either persisted or worsened.",Extreme (D3) drought conditions persisted across the far southwestern and far northwestern portions of the zone through the end of the month.,2018,"Episode context: Temperatures were above normal and precipitation was below normal across much of western Colorado during the month of May. As a result, drought conditions in southwest Colorado either persisted or worsened. Event report: Extreme (D3) drought conditions persisted across the far southwestern and far northwestern portions of the zone through the end of the month.",episode_124699,0
191756,1180782,Drought,"Little rain fell in May, but during a typically dry month, no changes were made to the drought categories across the region.",The entire zone remained in Severe(D2) drought through the month of May. The Redrock Cooperative Observer reported just a trace of precipitation which was 0.42 inches below normal.,2024,"Episode context: Little rain fell in May, but during a typically dry month, no changes were made to the drought categories across the region. Event report: The entire zone remained in Severe(D2) drought through the month of May. The Redrock Cooperative Observer reported just a trace of precipitation which was 0.42 inches below normal.",episode_191756,0
181352,1104912,Flash Flood,"Southwesterly flow aided by an approaching upper level trough facilitated another round of strong diurnal convection during the afternoon hours, starting the central Oregon and along the eastern Mountains before expanding northeastward. Strong to severe T-storms focused in Central Oregon produced up to 1.5 inch hail, strong wind gusts, and heavy downpours that resulted in areas of flash flooding.","Via the Jefferson Counties Sheriff's Office social media post, the SW Jordan road leading to the Billy Chinook Lake was closed due to high water and debris from flash flooding. An estimated up to 1.5 inches of rainfall occurred over a 2 hour period within the immediate area, resulting in water draining into a dry waterfall, with the road closure at the bottom of this waterfall.",2023,"Episode context: Southwesterly flow aided by an approaching upper level trough facilitated another round of strong diurnal convection during the afternoon hours, starting the central Oregon and along the eastern Mountains before expanding northeastward. Strong to severe T-storms focused in Central Oregon produced up to 1.5 inch hail, strong wind gusts, and heavy downpours that resulted in areas of flash flooding. Event report: Via the Jefferson Counties Sheriff's Office social media post, the SW Jordan road leading to the Billy Chinook Lake was closed due to high water and debris from flash flooding. An estimated up to 1.5 inches of rainfall occurred over a 2 hour period within the immediate area, resulting in water draining into a dry waterfall, with the road closure at the bottom of this waterfall.",episode_181352,1
138906,835983,Tornado,Severe thunderstorms developed in the panhandle of Oklahoma and up into southwest Kansas during the early evening along a dryline.  Storms struggled to develop all afternoon due to warm air aloft but once they did form explosive growth was realized.  Several long tracked and strong tornadoes occurred with the strongest storms.,This tornado moved out of Ford County at 2048 LST.,2019,Episode context: Severe thunderstorms developed in the panhandle of Oklahoma and up into southwest Kansas during the early evening along a dryline. Storms struggled to develop all afternoon due to warm air aloft but once they did form explosive growth was realized. Several long tracked and strong tornadoes occurred with the strongest storms. Event report: This tornado moved out of Ford County at 2048 LST.,episode_138906,5
141583,850238,Thunderstorm Wind,A storm complex that developed over the Foothills of the Rockies in eastern Wyoming on the afternoon of the 25th charged southeastward into northwest Missouri during the  morning of the 26th. A very unstable airmass over the Ozarks invigorated the storm complex as it approached southwest Missouri during the early afternoon. The storms produced widespread winds over 60 mph over western and central Missouri through the afternoon.,Pictures received via social media of multiple trees uprooted in Anderson.,2019,Episode context: A storm complex that developed over the Foothills of the Rockies in eastern Wyoming on the afternoon of the 25th charged southeastward into northwest Missouri during the morning of the 26th. A very unstable airmass over the Ozarks invigorated the storm complex as it approached southwest Missouri during the early afternoon. The storms produced widespread winds over 60 mph over western and central Missouri through the afternoon. Event report: Pictures received via social media of multiple trees uprooted in Anderson.,episode_141583,4
129986,778595,Wildfire,A lightning strike ignited a wildfire about 16 miles west of Pagosa Springs.,The Horse Fire began due to lightning ignition about 16 miles west of Pagosa Springs and grew to 705 acres before it was contained in early October.,2018,Episode context: A lightning strike ignited a wildfire about 16 miles west of Pagosa Springs. Event report: The Horse Fire began due to lightning ignition about 16 miles west of Pagosa Springs and grew to 705 acres before it was contained in early October.,episode_129986,6
136852,821089,Flood,"Above normal snowmelt runoff from the winter along with snowmelt from a mid-April blizzard caused near historic rises on Lake Poinsett in southern Hamlin county. Lake Poinsett rose to 1,657.1 feet on April 27th which was just below the record of 1657.6 feet. The high lake levels combined with periodic strong winds and early ice breakup brought extensive damage to homes and outbuildings along the lake. The strong winds brought 3 to 4 foot waves crashing into and damaging structures. Some outbuildings were destroyed.  Extensive sandbagging took place to minimize the flooding. Several roads were also flooded and damaged. The high lake levels continued into May with ongoing property damage.",,2019,"Episode context: Above normal snowmelt runoff from the winter along with snowmelt from a mid-April blizzard caused near historic rises on Lake Poinsett in southern Hamlin county. Lake Poinsett rose to 1,657.1 feet on April 27th which was just below the record of 1657.6 feet. The high lake levels combined with periodic strong winds and early ice breakup brought extensive damage to homes and outbuildings along the lake. The strong winds brought 3 to 4 foot waves crashing into and damaging structures. Some outbuildings were destroyed. Extensive sandbagging took place to minimize the flooding. Several roads were also flooded and damaged. The high lake levels continued into May with ongoing property damage. Event report:",episode_136852,2
148668,895609,Flash Flood,"May 23, warmer temperatures surged into central Kentucky and southern Indiana behind a northward moving warm front. The surge of warm moist air resulted in scattered thunderstorms producing wind damage that occurred for three days from Logan County, Kentucky to southern Indiana before coming to an end in the Bluegrass region of Kentucky. Kentucky resulted in more storm reports from this event over the three day period, but southern Indiana saw reports of wind damage and flooding on the 24th.","Highway 31 was closed in two spots in Sellersburg due to flooding between Utica Street and State Road 311, and Popp Avenue and Linnwood Avenue. Local streets are also water covered.",2020,"Episode context: May 23, warmer temperatures surged into central Kentucky and southern Indiana behind a northward moving warm front. The surge of warm moist air resulted in scattered thunderstorms producing wind damage that occurred for three days from Logan County, Kentucky to southern Indiana before coming to an end in the Bluegrass region of Kentucky. Kentucky resulted in more storm reports from this event over the three day period, but southern Indiana saw reports of wind damage and flooding on the 24th. Event report: Highway 31 was closed in two spots in Sellersburg due to flooding between Utica Street and State Road 311, and Popp Avenue and Linnwood Avenue. Local streets are also water covered.",episode_148668,1
133994,802310,Flood,"An atmospheric river moved through the region near the end of the month with the bulk of the impacts felt in the North Bay. Widespread flooding was reported from minor roadway flooding to major flooding of mainstem rivers. The Russian River reached major flood stage flooding dozens of homes and businesses prompting mandatory evacuations and rescues. Venado received over 20 inches of rain in 48 hours. In addition to heavy rainfall, this system brought gusty winds with widespread gusts exceeding 50 mph and over 70 mph in the North Bay Mountains.",Roads between Inverness and Point Reyes are closed due to flooding.,2019,"Episode context: An atmospheric river moved through the region near the end of the month with the bulk of the impacts felt in the North Bay. Widespread flooding was reported from minor roadway flooding to major flooding of mainstem rivers. The Russian River reached major flood stage flooding dozens of homes and businesses prompting mandatory evacuations and rescues. Venado received over 20 inches of rain in 48 hours. In addition to heavy rainfall, this system brought gusty winds with widespread gusts exceeding 50 mph and over 70 mph in the North Bay Mountains. Event report: Roads between Inverness and Point Reyes are closed due to flooding.",episode_133994,2
126963,761015,Winter Storm,A potent low pressure system produced moderate to heavy snowfall over the northern Nebraska Panhandle.  Snow totals varied between six and ten inches.,Six inches of snow was observed at Agate.,2018,Episode context: A potent low pressure system produced moderate to heavy snowfall over the northern Nebraska Panhandle. Snow totals varied between six and ten inches. Event report: Six inches of snow was observed at Agate.,episode_126963,7
194759,1204284,Tornado,"Afternoon thunderstorms associated with the sea breeze produce a brief land spout tornado in southern Hernando County and a funnel cloud in northern Pasco County, both near Spring Hill.","Public videos depicted a very brief tornado touch down west-southwest of Spring Hill that snapped a few tree limbs, but otherwise caused no damage or injuries.",2024,"Episode context: Afternoon thunderstorms associated with the sea breeze produce a brief land spout tornado in southern Hernando County and a funnel cloud in northern Pasco County, both near Spring Hill. Event report: Public videos depicted a very brief tornado touch down west-southwest of Spring Hill that snapped a few tree limbs, but otherwise caused no damage or injuries.",episode_194759,5
163412,987387,Flood,A surface low located north of the area resulted in southerly winds and dragged plenty of moisture into the area for several days. This feature also resulted in weak steering flow. This aided in the generation of slow-moving shower and thunderstorm activity each afternoon across various sectors of Puerto Rico.,Flooding reported along Avenida Main near Jardineria Esmeralda.,2021,Episode context: A surface low located north of the area resulted in southerly winds and dragged plenty of moisture into the area for several days. This feature also resulted in weak steering flow. This aided in the generation of slow-moving shower and thunderstorm activity each afternoon across various sectors of Puerto Rico. Event report: Flooding reported along Avenida Main near Jardineria Esmeralda.,episode_163412,2
148190,895089,Flood,Isolated thunderstorms developed during the afternoon hours in a warm and unstable airmass that was in place across the region.,High water was reported on a few streets in Celina.,2020,Episode context: Isolated thunderstorms developed during the afternoon hours in a warm and unstable airmass that was in place across the region. Event report: High water was reported on a few streets in Celina.,episode_148190,2
174067,1055760,Flood,"A couple rounds of showers and thunderstorms resulted in heavy rain and flooding as well as some damaging wind reports (downed trees and powerlines) across eastern New York on September 13, 2022. Generally, one to three inches of rain fell across eastern New York with the heaviest amounts located over portions of Albany, Columbia, Rensselaer, Saratoga, Schoharie and Washington counties.",Minor Street flooding reported in Schenectady on Broadway and Union Street.,2022,"Episode context: A couple rounds of showers and thunderstorms resulted in heavy rain and flooding as well as some damaging wind reports (downed trees and powerlines) across eastern New York on September 13, 2022. Generally, one to three inches of rain fell across eastern New York with the heaviest amounts located over portions of Albany, Columbia, Rensselaer, Saratoga, Schoharie and Washington counties. Event report: Minor Street flooding reported in Schenectady on Broadway and Union Street.",episode_174067,2
187469,1150965,Drought,"January saw mostly near normal precipitation across northern and central NM on the whole, resulting in most areas seeing a static state in drought conditions. There were pockets of above normal precipitation focused over the northeastern plains, mainly Colfax and Union Counties, thanks to a blizzard that dumped heavy snow on the region in early January. Areas along the Continental Divide saw near to slightly above normal precipitation in west-central NM which led to a one or two categorical improvement in drought conditions there.",Severe drought persisted across the zone with extreme drought persistent over the far southwestern portion of the zone.,2024,"Episode context: January saw mostly near normal precipitation across northern and central NM on the whole, resulting in most areas seeing a static state in drought conditions. There were pockets of above normal precipitation focused over the northeastern plains, mainly Colfax and Union Counties, thanks to a blizzard that dumped heavy snow on the region in early January. Areas along the Continental Divide saw near to slightly above normal precipitation in west-central NM which led to a one or two categorical improvement in drought conditions there. Event report: Severe drought persisted across the zone with extreme drought persistent over the far southwestern portion of the zone.",episode_187469,0
133955,801808,Hail,A warm front moving northward across southern Mississippi produced an isolated severe thunderstorm during the early morning hours.,Broadcast media relayed a picture of quarter size hail from the public in Gloster. Event time was estimated by radar.,2019,Episode context: A warm front moving northward across southern Mississippi produced an isolated severe thunderstorm during the early morning hours. Event report: Broadcast media relayed a picture of quarter size hail from the public in Gloster. Event time was estimated by radar.,episode_133955,3
122773,792106,Tornado,"An isolated supercell produced hail during the early afternoon hours across far northwest and north central Alabama. By mid afternoon, a cluster of supercells developed in northern Mississippi and tracked east-southeast through much of north Alabama through the early evening hours. Two main supercell clusters produced multiple tornadoes and very large hail. Tornadoes ranged in strength from EF-0 to EF-2.  The largest hail fell in Cullman County, with widespread and severe damage reported as a result.  The largest hail stone reported to the National Weather Service was 5.25 inches in diameter weighing 8.9 ounces.",A tornado continued from Morgan into Cullman County crossing CR 1375 and CR 1442 and lifted just south of the East Fork of the Flint Creek.  A few trees and branches were snapped along this path.,2018,"Episode context: An isolated supercell produced hail during the early afternoon hours across far northwest and north central Alabama. By mid afternoon, a cluster of supercells developed in northern Mississippi and tracked east-southeast through much of north Alabama through the early evening hours. Two main supercell clusters produced multiple tornadoes and very large hail. Tornadoes ranged in strength from EF-0 to EF-2. The largest hail fell in Cullman County, with widespread and severe damage reported as a result. The largest hail stone reported to the National Weather Service was 5.25 inches in diameter weighing 8.9 ounces. Event report: A tornado continued from Morgan into Cullman County crossing CR 1375 and CR 1442 and lifted just south of the East Fork of the Flint Creek. A few trees and branches were snapped along this path.",episode_122773,5
158025,955153,Tornado,"There was an EF-0 tornado that touched down in Tehama County on Sunday evening around 5:45 pm in the town of Capay, just north of Orland and the Glenn County border. This was video-recorded by a resident in a nearby field between Watkins Rd. and Capay Rd. No damage was observed in this 15 second touchdown.||The tornado touched down again about 2 miles to the east, on Post Ave between 4th and 5th Avenues. Minor damage was reported at 2 homes, including a damaged carport, roof tiles, sheds, and trees. There were also around 40 orchard trees damaged or uprooted.","There was an EF-0 tornado that touched down in Tehama County on Sunday evening around 5:45 pm in the town of Capay, just north of Orland and the Glenn County border. This was video-recorded by a resident in a nearby field between Watkins Rd. and Capay Rd. No damage was observed in this 15 second touchdown.||The tornado touched down again about 2 miles to the east, on Post Ave between 4th and 5th Avenues. Minor damage was reported at 2 homes, including a damaged carport, roof tiles, sheds, and trees. There were also around 40 orchard trees damaged or uprooted.",2021,"Episode context: There was an EF-0 tornado that touched down in Tehama County on Sunday evening around 5:45 pm in the town of Capay, just north of Orland and the Glenn County border. This was video-recorded by a resident in a nearby field between Watkins Rd. and Capay Rd. No damage was observed in this 15 second touchdown.||The tornado touched down again about 2 miles to the east, on Post Ave between 4th and 5th Avenues. Minor damage was reported at 2 homes, including a damaged carport, roof tiles, sheds, and trees. There were also around 40 orchard trees damaged or uprooted. Event report: There was an EF-0 tornado that touched down in Tehama County on Sunday evening around 5:45 pm in the town of Capay, just north of Orland and the Glenn County border. This was video-recorded by a resident in a nearby field between Watkins Rd. and Capay Rd. No damage was observed in this 15 second touchdown.||The tornado touched down again about 2 miles to the east, on Post Ave between 4th and 5th Avenues. Minor damage was reported at 2 homes, including a damaged carport, roof tiles, sheds, and trees. There were also around 40 orchard trees damaged or uprooted.",episode_158025,5
